id,classifier_id,ad_id,classification,ease,timestamp,,,,
2680,331,4186674,not_clear_remote,hard,16:40.0,,,,
2681,199,4114337,not_clear_remote,easy,57:07.3,,,,
2682,166,2230157,not_remote,easy,25:59.2,,,,
2683,232,5098130,tot_remote,easy,05:59.1,,,,
2684,34,4048526,tot_remote,easy,06:30.5,,,,
2685,5,5442077,not_clear_remote,medium,11:56.4,,,,
2686,298,3081208,tot_remote,easy,45:26.0,,,,
2687,199,5259983,not_clear_remote,easy,37:41.0,,,,
2688,298,3690248,semi_remote,easy,21:18.7,,,,
2689,331,3186262,semi_presence,easy,31:12.3,,,,
2690,331,3326404,not_remote,easy,53:59.2,,,,
2691,4,4089900,tot_remote,easy,,,,,
2692,298,5133894,semi_remote,easy,12:29.7,,,,
2693,298,5477206,semi_remote,easy,29:42.1,,,,
2694,3,4233880,tot_remote,easy,26:59.5,,,,
2695,199,3820564,not_remote,easy,50:49.5,,,,
2696,133,5386398,tot_remote,easy,03:55.7,,,,
2697,4,4085724,tot_remote,easy,,,,,
2698,397,4619270,semi_remote,easy,34:05.5,,,,
2699,298,5517465,semi_remote,easy,40:24.2,,,,
2700,34,4078577,tot_remote,easy,25:51.3,,,,
2701,199,5634446,not_clear_remote,easy,36:55.3,,,,
2702,3,4212015,tot_remote,easy,33:01.3,,,,
2703,4,4229174,tot_remote,easy,,,,,
2704,34,4095080,temp_remote,easy,36:20.8,,,,
2705,34,1640009,not_clear_remote,easy,53:33.6,,,,
2706,331,4466238,not_clear_remote,easy,16:04.3,,,,
2707,34,5111330,tot_remote,easy,08:45.8,,,,
2708,133,5619156,not_clear_remote,medium,37:08.6,,,,
2709,331,4340961,tot_remote,easy,09:18.6,,,,
2710,133,5076872,not_remote,easy,32:51.9,,,,
2711,265,5590201,semi_presence,medium,47:04.1,,,,
2712,2,5288525,not_clear_remote,easy,42:25.9,,,,
2713,4,5643257,not_remote,hard,,,,,
2714,4,5080091,tot_remote,medium,,,,,
2715,67,4140782,semi_remote,medium,35:52.4,,,,
2716,5,4193911,semi_presence,easy,30:48.6,,,,
2717,298,3507999,not_remote,easy,28:44.9,,,,
2718,166,4134078,tot_remote,easy,23:47.9,,,,
2719,166,5482331,tot_remote,medium,00:55.8,,,,
2720,67,5628480,semi_remote,easy,16:44.1,,,,
2721,298,4074536,temp_remote,easy,24:33.4,,,,
2722,5,5571482,semi_presence,easy,36:20.5,,,,
2723,397,1196291,not_remote,easy,,,,,
2724,100,4137528,semi_presence,easy,30:17.9,,,,
2725,199,5337048,not_clear_remote,easy,22:43.3,,,,
2726,397,4049115,semi_presence,easy,11:54.5,,,,
2727,232,5301723,not_clear_remote,easy,32:25.2,,,,
2728,265,4398709,semi_remote,easy,36:30.5,,,,
2729,232,4641454,semi_remote,easy,36:28.7,,,,
2730,4,5301371,tot_remote,easy,,,,,
2731,5,3945372,tot_remote,easy,36:49.7,,,,
2732,232,4048027,not_clear_remote,easy,26:57.8,,,,
2733,331,5655049,not_remote,easy,18:30.1,,,,
2734,166,5140727,tot_remote,easy,58:48.9,,,,
2735,2,4050441,not_clear_remote,medium,15:26.3,,,,
2736,397,3451945,semi_presence,easy,40:39.3,,,,
2737,34,5387120,semi_remote,easy,58:07.4,,,,
2738,2,5616454,not_clear_remote,easy,31:17.9,,,,
2739,100,3986221,tot_remote,easy,35:37.8,,,,
2740,298,5424012,semi_remote,easy,36:09.0,,,,
2741,298,5407542,semi_remote,medium,37:14.2,,,,
2742,100,1671269,semi_remote,medium,27:57.1,,,,
2743,232,4077834,temp_remote,easy,37:38.4,,,,
2744,133,3848663,not_remote,medium,45:12.9,,,,
2745,331,4050578,temp_remote,easy,05:53.7,,,,
2746,232,4102288,temp_remote,easy,12:37.9,,,,
2747,298,4147405,semi_remote,easy,18:08.0,,,,
2748,67,4149431,tot_remote,easy,38:17.7,,,,
2749,4,5288467,semi_remote,medium,,,,,
2750,67,5095117,semi_remote,hard,18:47.7,,,,
2751,2,4134078,tot_remote,easy,33:40.9,,,,
2752,67,5407720,semi_presence,medium,34:40.8,,,,
2753,397,4148705,not_remote,easy,40:27.4,,,,
2754,298,4112536,tot_remote,easy,19:29.6,,,,
2755,5,4084891,not_clear_remote,easy,48:40.4,,,,
2756,397,5642806,semi_remote,easy,38:25.0,,,,
2757,298,5118497,not_remote,easy,55:23.1,,,,
2758,166,5262890,semi_remote,easy,33:15.5,,,,
2759,298,4564078,temp_remote,medium,42:09.0,,,,
2760,265,3819904,semi_remote,medium,20:37.8,,,,
2761,67,5579945,semi_presence,easy,21:50.3,,,,
2762,4,4059568,not_clear_remote,medium,,,,,
2763,133,3264586,not_remote,easy,24:55.3,,,,
2764,298,4158481,semi_remote,easy,50:01.5,,,,
2765,397,4077834,tot_remote,easy,32:13.5,,,,
2766,265,4327536,not_remote,medium,11:31.4,,,,
2767,3,5290204,tot_remote,easy,43:33.4,,,,
2768,331,4064039,tot_remote,easy,45:22.9,,,,
2769,397,1001280,tot_remote,medium,,,,,
2770,397,4186108,not_clear_remote,medium,39:39.0,,,,
2771,298,5080552,tot_remote,easy,30:03.7,,,,
2772,5,3028204,not_remote,easy,03:27.0,,,,
2773,232,4229322,tot_remote,easy,33:44.6,,,,
2774,3,4109130,not_clear_remote,easy,08:39.8,,,,
2775,100,4406798,semi_presence,medium,32:57.0,,,,
2776,298,4521811,tot_remote,easy,33:54.4,,,,
2777,199,5009320,tot_remote,easy,44:19.1,,,,
2778,2,4049115,not_clear_remote,easy,16:53.1,,,,
2779,166,1068824,semi_presence,easy,57:55.7,,,,
2780,397,4516784,semi_remote,easy,08:24.3,,,,
2781,3,3474741,semi_presence,easy,42:42.8,,,,
2782,5,3296124,not_remote,easy,46:43.2,,,,
2783,265,4012667,tot_remote,easy,49:41.6,,,,
2784,3,4091912,temp_remote,easy,01:21.3,,,,
2785,331,5587638,semi_remote,medium,29:44.9,,,,
2786,199,4208684,tot_remote,easy,24:25.9,,,,
2787,331,4154966,not_remote,easy,41:41.9,,,,
2788,232,4432832,semi_remote,easy,36:22.4,,,,
2789,3,5609726,semi_remote,easy,26:05.2,,,,
2790,4,4350634,semi_remote,medium,,,,,
2791,331,4103977,not_clear_remote,easy,35:23.2,,,,
2792,4,5577231,semi_presence,medium,,,,,
2793,67,4623183,not_remote,easy,56:39.3,,,,
2794,3,4064633,tot_remote,easy,21:01.1,,,,
2795,232,4030814,temp_remote,easy,10:07.2,,,,
2796,397,4149879,tot_remote,easy,40:50.8,,,,
2797,232,4043711,not_remote,easy,51:31.6,,,,
2798,3,603231,not_remote,easy,22:52.6,,,,
2799,331,4175353,not_clear_remote,easy,07:14.9,,,,
2800,397,4507313,semi_remote,easy,05:28.9,,,,
2801,67,4405493,semi_remote,hard,48:56.5,,,,
2802,4,5264864,semi_remote,easy,,,,,
2803,34,5479673,not_clear_remote,easy,02:26.5,,,,
2804,166,4181849,tot_remote,easy,35:25.9,,,,
2805,34,3957547,semi_presence,easy,22:26.1,,,,
2806,100,458251,tot_remote,easy,00:30.7,,,,
2807,100,5431806,not_clear_remote,medium,38:31.9,,,,
2808,265,4066332,not_clear_remote,easy,46:22.8,,,,
2809,34,2690782,not_remote,easy,42:47.3,,,,
2810,3,2775405,tot_remote,easy,37:12.4,,,,
2811,4,4057165,tot_remote,easy,,,,,
2812,4,5656374,semi_presence,medium,,,,,
2813,4,4082951,not_clear_remote,easy,,,,,
2814,166,4242139,semi_presence,medium,51:23.2,,,,
2815,133,4103044,tot_remote,medium,33:00.0,,,,
2816,67,4446733,not_clear_remote,medium,39:01.2,,,,
2817,166,3241376,not_remote,medium,28:25.8,,,,
2818,397,3628549,tot_remote,easy,,,,,
2819,4,4092882,tot_remote,easy,,,,,
2820,4,5075317,tot_remote,easy,,,,,
2821,265,4027335,temp_remote,easy,05:53.5,,,,
2822,331,5442077,not_clear_remote,easy,51:10.2,,,,
2823,5,4105291,semi_presence,easy,13:05.8,,,,
2824,232,5432021,not_remote,easy,35:55.4,,,,
2825,4,5089303,semi_remote,easy,,,,,
2826,4,4088107,temp_remote,easy,,,,,
2827,199,5088293,not_remote,easy,06:03.1,,,,
2828,100,4033004,temp_remote,medium,29:33.9,,,,
2829,331,5266613,not_clear_remote,easy,40:08.1,,,,
2830,166,5068592,semi_remote,easy,30:05.8,,,,
2831,67,5512076,semi_presence,easy,29:38.0,,,,
2832,4,4087788,semi_presence,easy,,,,,
2833,298,5644179,tot_remote,medium,47:49.2,,,,
2834,5,5105651,not_clear_remote,easy,07:35.8,,,,
2835,4,4163842,temp_remote,easy,,,,,
2836,3,4457371,temp_remote,easy,32:24.8,,,,
2837,4,5267013,not_clear_remote,easy,,,,,
2838,67,4145408,semi_remote,easy,54:57.9,,,,
2839,100,5543898,not_remote,easy,35:52.1,,,,
2840,199,5271701,not_clear_remote,easy,05:14.5,,,,
2841,34,3998782,not_clear_remote,easy,59:00.4,,,,
2842,34,4068539,tot_remote,easy,59:05.9,,,,
2843,67,4297995,tot_remote,easy,08:20.5,,,,
2844,3,3765727,not_remote,easy,52:28.6,,,,
2845,199,4244719,not_clear_remote,easy,08:26.0,,,,
2846,199,5315992,not_remote,easy,25:50.8,,,,
2847,34,1775438,tot_remote,easy,21:11.8,,,,
2848,100,4089763,tot_remote,easy,11:04.6,,,,
2849,3,4068589,temp_remote,easy,12:56.2,,,,
2850,4,4148338,semi_presence,easy,,,,,
2851,4,4070114,tot_remote,easy,,,,,
2852,4,4096535,temp_remote,easy,,,,,
2853,199,4221383,not_clear_remote,hard,48:15.7,,,,
2854,67,5134266,not_remote,easy,27:02.5,,,,
2855,166,4406881,tot_remote,easy,39:15.3,,,,
2856,3,4281570,semi_remote,easy,06:43.6,,,,
2857,331,4377050,tot_remote,medium,50:36.1,,,,
2858,2,565539,tot_remote,medium,09:41.3,,,,
2859,3,405122,semi_presence,easy,59:33.6,,,,
2860,166,4656717,semi_presence,medium,53:11.6,,,,
2861,34,4084190,temp_remote,easy,09:25.9,,,,
2862,4,4040142,tot_remote,easy,,,,,
2863,397,5086664,tot_remote,easy,02:19.5,,,,
2864,4,4125198,temp_remote,easy,,,,,
2865,331,5593298,semi_presence,easy,09:50.7,,,,
2866,199,5311857,not_remote,easy,25:06.7,,,,
2867,34,5550686,not_clear_remote,easy,18:48.7,,,,
2868,397,5113763,semi_presence,easy,02:30.5,,,,
2869,199,3081208,not_remote,medium,26:52.8,,,,
2870,34,5277922,not_clear_remote,easy,57:25.1,,,,
2871,5,5525522,tot_remote,easy,49:15.1,,,,
2872,199,5320485,not_clear_remote,easy,29:40.0,,,,
2873,5,4265712,tot_remote,medium,12:22.9,,,,
2874,34,5067496,not_clear_remote,easy,44:55.0,,,,
2875,34,5312655,semi_remote,easy,00:32.6,,,,
2876,166,1605295,not_clear_remote,easy,26:36.8,,,,
2877,265,5402251,semi_presence,easy,49:13.1,,,,
2878,199,771708,tot_remote,easy,20:52.7,,,,
2879,4,5027396,not_clear_remote,hard,,,,,
2880,100,2960425,tot_remote,easy,05:59.7,,,,
2881,67,5385422,tot_remote,easy,24:45.8,,,,
2882,331,4607485,tot_remote,easy,09:03.5,,,,
2883,331,5193928,not_clear_remote,medium,28:46.0,,,,
2884,397,3846391,not_remote,easy,41:00.9,,,,
2885,232,4154921,not_remote,easy,27:19.3,,,,
2886,265,5045327,semi_remote,easy,33:54.1,,,,
2887,100,3128352,not_clear_remote,hard,05:54.1,,,,
2888,100,5528898,tot_remote,easy,46:48.7,,,,
2889,100,4100766,semi_remote,medium,36:15.6,,,,
2890,2,5659783,not_remote,medium,41:41.2,,,,
2891,67,4221958,temp_remote,easy,05:25.9,,,,
2892,100,5023015,not_remote,easy,26:00.5,,,,
2893,34,597334,tot_remote,easy,55:56.3,,,,
2894,3,5646855,not_clear_remote,easy,10:34.6,,,,
2895,2,5627052,not_clear_remote,easy,34:33.0,,,,
2896,397,4641454,semi_remote,easy,32:05.7,,,,
2897,3,4123594,not_remote,easy,32:12.0,,,,
2898,4,5400777,not_clear_remote,medium,,,,,
2899,397,2951380,not_remote,medium,,,,,
2900,166,3409071,tot_remote,medium,24:16.1,,,,
2901,2,5193360,tot_remote,easy,09:53.0,,,,
2902,2,4103941,not_clear_remote,easy,23:10.8,,,,
2903,5,5079358,semi_remote,easy,30:51.4,,,,
2904,5,5309199,semi_presence,easy,03:52.7,,,,
2905,298,5088293,not_remote,easy,15:35.1,,,,
2906,331,4656717,not_clear_remote,easy,11:37.7,,,,
2907,298,5594262,semi_remote,easy,27:21.9,,,,
2908,67,4438194,not_remote,easy,25:52.6,,,,
2909,2,4110705,tot_remote,easy,02:58.4,,,,
2910,3,5308642,semi_presence,medium,53:15.6,,,,
2911,4,4118784,tot_remote,easy,,,,,
2912,4,4323019,semi_remote,easy,,,,,
2913,100,4238843,semi_remote,medium,47:55.3,,,,
2914,4,4640472,not_clear_remote,medium,,,,,
2915,5,4078325,temp_remote,easy,32:42.8,,,,
2916,5,3813013,not_clear_remote,easy,18:24.0,,,,
2917,232,5556357,tot_remote,easy,49:15.6,,,,
2918,100,5426881,semi_remote,easy,50:50.4,,,,
2919,4,5668112,semi_presence,easy,,,,,
2920,5,4091118,tot_remote,easy,34:16.6,,,,
2921,34,4147557,tot_remote,easy,12:14.1,,,,
2922,199,4090430,tot_remote,easy,20:11.2,,,,
2923,2,2976281,tot_remote,easy,25:08.1,,,,
2924,5,3110203,tot_remote,easy,21:57.0,,,,
2925,232,2528482,not_remote,easy,25:50.5,,,,
2926,298,3144693,not_remote,easy,41:30.1,,,,
2927,34,4141119,tot_remote,easy,29:17.7,,,,
2928,34,5594576,semi_presence,easy,21:11.7,,,,
2929,67,3860039,semi_presence,easy,57:53.0,,,,
2930,199,4538103,tot_remote,easy,50:50.2,,,,
2931,3,5032456,tot_remote,easy,40:48.1,,,,
2932,232,4080311,not_clear_remote,easy,35:13.8,,,,
2933,397,4068860,temp_remote,easy,10:17.1,,,,
2934,4,4057939,temp_remote,easy,,,,,
2935,133,392410,tot_remote,easy,40:49.9,,,,
2936,133,3994615,tot_remote,hard,44:50.3,,,,
2937,4,4084165,semi_presence,medium,,,,,
2938,199,5609135,semi_remote,easy,19:05.3,,,,
2939,331,4148993,tot_remote,easy,47:56.6,,,,
2940,4,4149839,not_clear_remote,medium,,,,,
2941,34,4064203,not_remote,easy,54:47.4,,,,
2942,34,5419301,semi_presence,easy,28:33.1,,,,
2943,34,4124597,not_remote,easy,35:43.2,,,,
2944,199,5097605,not_remote,easy,16:29.2,,,,
2945,199,5341544,not_remote,easy,12:15.8,,,,
2946,4,4103044,tot_remote,medium,,,,,
2947,397,2581060,not_remote,easy,,,,,
2948,166,5447583,tot_remote,easy,01:18.3,,,,
2949,397,5207149,semi_presence,easy,04:35.8,,,,
2950,397,5518113,semi_remote,easy,11:00.2,,,,
2951,67,4130194,not_clear_remote,medium,39:05.0,,,,
2952,133,1098090,not_remote,medium,17:30.1,,,,
2953,166,5478608,tot_remote,easy,04:13.4,,,,
2954,265,5293997,semi_remote,easy,56:51.5,,,,
2955,67,5189170,not_clear_remote,medium,53:21.9,,,,
2956,298,5347940,tot_remote,easy,14:47.5,,,,
2957,4,4298965,semi_remote,easy,,,,,
2958,2,3056511,not_clear_remote,easy,41:02.7,,,,
2959,199,5118641,not_remote,easy,31:34.4,,,,
2960,331,4093664,tot_remote,easy,42:52.1,,,,
2961,298,4070556,temp_remote,easy,06:46.5,,,,
2962,397,555296,tot_remote,easy,,,,,
2963,199,4103364,tot_remote,easy,22:52.7,,,,
2964,4,4482980,not_remote,hard,,,,,
2965,100,4015472,tot_remote,easy,35:59.7,,,,
2966,199,3514875,not_remote,medium,58:17.1,,,,
2967,133,4084163,temp_remote,easy,22:56.7,,,,
2968,4,5662099,not_remote,easy,,,,,
2969,232,3845192,not_remote,easy,01:05.2,,,,
2970,298,5084752,semi_remote,medium,56:20.7,,,,
2971,67,3761846,not_clear_remote,medium,10:46.4,,,,
2972,34,5224260,tot_remote,easy,25:08.3,,,,
2973,5,1098090,not_remote,medium,28:29.1,,,,
2974,166,4108097,tot_remote,easy,34:00.5,,,,
2975,166,5330137,semi_remote,easy,41:32.1,,,,
2976,265,695868,temp_remote,easy,31:51.6,,,,
2977,3,5523304,semi_remote,easy,36:41.5,,,,
2978,67,2954847,not_remote,easy,57:26.2,,,,
2979,397,4030814,tot_remote,easy,55:30.1,,,,
2980,133,5027396,not_clear_remote,hard,37:46.0,,,,
2981,331,5629320,not_clear_remote,easy,42:10.6,,,,
2982,166,3771691,semi_presence,medium,52:17.7,,,,
2983,34,544001,tot_remote,easy,56:45.4,,,,
2984,100,5308642,semi_remote,easy,26:10.3,,,,
2985,133,3297693,not_remote,medium,19:56.6,,,,
2986,298,4550379,semi_remote,easy,29:14.6,,,,
2987,4,4227294,temp_remote,easy,,,,,
2988,199,5638488,tot_remote,easy,54:02.7,,,,
2989,5,4155956,semi_presence,easy,23:34.8,,,,
2990,133,5008898,not_clear_remote,medium,54:44.1,,,,
2991,100,3695629,not_remote,easy,50:41.6,,,,
2992,199,1770558,tot_remote,medium,28:04.9,,,,
2993,5,5368924,not_remote,easy,06:14.3,,,,
2994,133,5578181,not_clear_remote,medium,03:52.7,,,,
2995,199,5469382,not_clear_remote,easy,35:53.6,,,,
2996,5,4059268,not_clear_remote,easy,14:36.0,,,,
2997,4,4091956,not_remote,easy,,,,,
2998,331,5478608,not_remote,easy,45:50.8,,,,
2999,34,4086132,temp_remote,easy,10:43.4,,,,
3000,4,4562751,semi_remote,easy,,,,,
3001,67,5662697,tot_remote,easy,01:02.2,,,,
3002,5,4074332,tot_remote,easy,52:28.3,,,,
3003,331,4425436,not_clear_remote,easy,34:30.3,,,,
3004,265,5360504,temp_remote,medium,37:08.1,,,,
3005,166,5038215,not_remote,easy,34:13.1,,,,
3006,331,5299740,semi_remote,easy,07:36.3,,,,
3007,4,4472212,not_remote,easy,,,,,
3008,5,4443361,not_remote,easy,35:32.7,,,,
3009,199,5302946,semi_remote,medium,19:46.4,,,,
3010,232,423533,not_remote,easy,20:26.4,,,,
3011,232,2698281,not_remote,easy,36:36.3,,,,
3012,5,4398636,semi_remote,easy,25:34.4,,,,
3013,265,5568035,semi_remote,easy,47:51.6,,,,
3014,166,5456646,semi_presence,hard,45:26.7,,,,
3015,3,5622905,semi_remote,easy,28:42.0,,,,
3016,397,5530006,semi_remote,medium,31:16.0,,,,
3017,298,5596356,semi_presence,medium,40:53.9,,,,
3018,133,5394574,tot_remote,easy,55:20.0,,,,
3019,67,4126929,temp_remote,easy,30:29.1,,,,
3020,3,5097980,not_remote,easy,51:41.6,,,,
3021,133,2947602,not_clear_remote,medium,17:53.3,,,,
3022,232,5170166,semi_remote,easy,52:42.5,,,,
3023,100,4280667,tot_remote,easy,29:13.6,,,,
3024,100,5031639,semi_presence,medium,58:23.2,,,,
3025,100,4091912,temp_remote,medium,31:16.7,,,,
3026,34,5316133,tot_remote,easy,17:03.2,,,,
3027,298,4460855,not_remote,easy,51:56.7,,,,
3028,34,4179501,tot_remote,easy,17:22.4,,,,
3029,100,3099126,semi_remote,medium,00:45.4,,,,
3030,232,5270587,semi_presence,medium,20:42.6,,,,
3031,199,4155113,tot_remote,easy,50:34.5,,,,
3032,100,4275499,semi_remote,easy,32:56.6,,,,
3033,331,5566203,semi_remote,easy,47:52.6,,,,
3034,67,5063283,tot_remote,easy,44:44.8,,,,
3035,2,3322474,tot_remote,easy,16:43.0,,,,
3036,67,5419301,semi_presence,easy,30:20.3,,,,
3037,100,5377926,not_clear_remote,medium,20:32.3,,,,
3038,4,4247236,tot_remote,easy,,,,,
3039,397,5603623,tot_remote,easy,57:19.6,,,,
3040,397,5427844,semi_remote,easy,55:58.6,,,,
3041,265,5644179,tot_remote,easy,24:51.3,,,,
3042,199,3462297,not_remote,easy,09:05.9,,,,
3043,4,5596317,semi_presence,easy,,,,,
3044,67,5621351,tot_remote,easy,23:14.7,,,,
3045,2,3277907,not_remote,easy,52:30.7,,,,
3046,166,4247240,tot_remote,medium,49:47.0,,,,
3047,67,3399968,tot_remote,easy,56:36.5,,,,
3048,4,5420835,semi_remote,easy,,,,,
3049,4,4091418,not_remote,medium,,,,,
3050,67,5473381,not_clear_remote,medium,36:50.5,,,,
3051,397,4335523,temp_remote,easy,13:18.3,,,,
3052,3,4367288,tot_remote,easy,14:36.2,,,,
3053,34,5517628,semi_presence,easy,42:17.5,,,,
3054,166,4166996,not_remote,medium,52:59.9,,,,
3055,2,4129892,tot_remote,easy,07:25.8,,,,
3056,199,4111394,tot_remote,easy,14:55.7,,,,
3057,3,5078573,tot_remote,easy,21:14.7,,,,
3058,166,3788824,tot_remote,easy,51:13.2,,,,
3059,166,5571342,semi_presence,easy,26:46.6,,,,
3060,4,4172047,tot_remote,easy,,,,,
3061,3,5049108,not_clear_remote,easy,12:44.5,,,,
3062,232,3668428,not_remote,easy,43:36.3,,,,
3063,166,5509292,semi_presence,easy,33:59.9,,,,
3064,34,5569590,tot_remote,easy,34:26.7,,,,
3065,5,4169831,tot_remote,easy,21:36.3,,,,
3066,232,4066825,temp_remote,easy,55:28.1,,,,
3067,34,4376348,not_remote,easy,56:45.5,,,,
3068,34,4034868,temp_remote,easy,02:10.3,,,,
3069,100,3374230,not_remote,easy,09:50.4,,,,
3070,232,5573308,semi_presence,easy,52:02.5,,,,
3071,298,4051268,temp_remote,medium,42:09.5,,,,
3072,34,5491251,not_remote,easy,08:51.2,,,,
3073,67,4081717,temp_remote,easy,12:20.1,,,,
3074,3,4485031,semi_remote,medium,43:55.8,,,,
3075,199,4061619,tot_remote,easy,05:07.1,,,,
3076,133,4303391,semi_remote,easy,48:19.8,,,,
3077,331,5488873,not_remote,medium,07:05.4,,,,
3078,265,4176512,temp_remote,easy,55:28.2,,,,
3079,166,4107178,temp_remote,medium,25:57.8,,,,
3080,397,5537049,tot_remote,easy,33:09.6,,,,
3081,133,4630063,tot_remote,medium,56:43.4,,,,
3082,5,5546772,tot_remote,easy,47:31.5,,,,
3083,3,5261665,tot_remote,easy,30:44.9,,,,
3084,4,5397215,semi_remote,easy,,,,,
3085,166,4085837,tot_remote,medium,37:19.3,,,,
3086,331,5447583,tot_remote,easy,36:02.8,,,,
3087,4,4103506,tot_remote,easy,,,,,
3088,67,4056626,temp_remote,easy,47:54.2,,,,
3089,265,4094539,tot_remote,easy,35:16.9,,,,
3090,5,4095537,semi_remote,easy,25:47.5,,,,
3091,133,4209642,semi_presence,easy,51:29.6,,,,
3092,3,5408366,semi_remote,easy,30:48.7,,,,
3093,100,4484780,semi_presence,easy,05:41.5,,,,
3094,232,1820678,not_remote,easy,00:29.7,,,,
3095,298,4065141,semi_presence,easy,48:44.2,,,,
3096,397,3205966,not_remote,easy,,,,,
3097,4,5082131,tot_remote,easy,,,,,
3098,397,5409030,not_remote,easy,54:53.0,,,,
3099,331,4131427,temp_remote,easy,40:54.7,,,,
3100,331,4537147,semi_remote,easy,45:35.7,,,,
3101,397,4141476,tot_remote,easy,30:13.4,,,,
3102,199,5411506,not_clear_remote,easy,40:53.2,,,,
3103,5,5160161,semi_presence,easy,54:29.9,,,,
3104,4,4107405,temp_remote,easy,,,,,
3105,34,5260890,not_clear_remote,easy,34:17.5,,,,
3106,34,5290093,not_clear_remote,easy,02:50.3,,,,
3107,298,4019987,semi_presence,easy,17:19.4,,,,
3108,34,3463902,not_remote,easy,41:16.9,,,,
3109,298,4149388,temp_remote,easy,00:20.4,,,,
3110,5,5624583,tot_remote,easy,24:00.5,,,,
3111,232,5632920,not_clear_remote,easy,27:09.5,,,,
3112,4,5064361,semi_remote,easy,,,,,
3113,265,5283104,tot_remote,easy,16:06.3,,,,
3114,331,4052509,temp_remote,easy,05:43.0,,,,
3115,100,4246605,tot_remote,easy,31:48.8,,,,
3116,67,4112823,not_clear_remote,hard,55:55.7,,,,
3117,265,4337534,not_clear_remote,medium,04:22.6,,,,
3118,100,4107880,temp_remote,easy,44:01.2,,,,
3119,100,5667972,tot_remote,easy,40:03.9,,,,
3120,232,4212287,semi_remote,easy,26:11.0,,,,
3121,298,5602344,semi_remote,easy,20:53.2,,,,
3122,166,5281637,tot_remote,hard,33:26.0,,,,
3123,199,4074685,temp_remote,easy,43:27.7,,,,
3124,331,468628,tot_remote,easy,19:46.5,,,,
3125,166,4137076,tot_remote,easy,31:26.2,,,,
3126,199,5263129,not_clear_remote,easy,53:31.2,,,,
3127,265,3755737,semi_remote,medium,55:19.2,,,,
3128,67,5491251,not_remote,easy,56:50.1,,,,
3129,3,3988260,temp_remote,easy,20:32.4,,,,
3130,298,5449152,semi_remote,easy,33:21.3,,,,
3131,199,3594409,tot_remote,easy,16:05.2,,,,
3132,199,5069203,temp_remote,easy,27:11.0,,,,
3133,4,5135544,tot_remote,easy,,,,,
3134,5,4150489,tot_remote,easy,53:25.5,,,,
3135,67,5337048,semi_presence,easy,44:10.7,,,,
3136,397,5568793,semi_remote,easy,09:01.6,,,,
3137,5,4408201,not_remote,medium,30:24.7,,,,
3138,100,5348292,semi_presence,medium,52:20.4,,,,
3139,67,4143066,temp_remote,easy,43:55.8,,,,
3140,4,4089069,not_clear_remote,medium,,,,,
3141,133,5137288,not_clear_remote,easy,27:26.9,,,,
3142,199,398582,tot_remote,easy,35:10.3,,,,
3143,100,3402085,not_remote,hard,57:49.1,,,,
3144,4,4031795,tot_remote,easy,,,,,
3145,166,5463960,not_clear_remote,medium,36:33.3,,,,
3146,331,5092561,not_clear_remote,easy,50:20.8,,,,
3147,397,5456411,tot_remote,easy,01:11.7,,,,
3148,67,4135224,tot_remote,easy,36:21.3,,,,
3149,100,5284712,semi_remote,easy,12:50.9,,,,
3150,133,2232099,tot_remote,easy,28:50.4,,,,
3151,34,3647085,not_remote,easy,16:39.7,,,,
3152,67,4114934,tot_remote,easy,41:02.5,,,,
3153,298,2064993,tot_remote,easy,54:44.7,,,,
3154,4,4327536,not_remote,medium,,,,,
3155,133,5406944,semi_presence,easy,22:01.5,,,,
3156,298,4105388,tot_remote,medium,25:38.8,,,,
3157,397,4656573,semi_presence,medium,32:00.2,,,,
3158,133,5574549,not_clear_remote,hard,52:50.4,,,,
3159,232,4383469,not_remote,easy,26:54.8,,,,
3160,199,5133894,not_clear_remote,easy,07:26.4,,,,
3161,199,4356425,semi_remote,easy,16:48.5,,,,
3162,67,5208922,tot_remote,medium,30:47.2,,,,
3163,34,5522916,not_clear_remote,easy,25:31.8,,,,
3164,298,4154799,temp_remote,medium,58:12.4,,,,
3165,199,5594262,semi_presence,easy,46:17.6,,,,
3166,232,5512424,semi_presence,easy,29:01.3,,,,
3167,3,5224329,not_clear_remote,medium,20:16.0,,,,
3168,133,4142724,not_clear_remote,easy,17:50.6,,,,
3169,3,4153954,tot_remote,easy,38:35.2,,,,
3170,199,5176856,not_clear_remote,easy,04:49.5,,,,
3171,265,5271463,semi_presence,easy,23:48.2,,,,
3172,298,4500131,semi_remote,easy,32:53.9,,,,
3173,397,3137251,not_remote,medium,,,,,
3174,199,4319485,tot_remote,easy,28:50.1,,,,
3175,67,5176856,tot_remote,medium,26:21.2,,,,
3176,397,4041269,tot_remote,easy,15:46.7,,,,
3177,133,5006479,semi_presence,medium,21:26.5,,,,
3178,397,225675,tot_remote,easy,,,,,
3179,67,4084190,temp_remote,easy,02:58.9,,,,
3180,166,3625085,not_remote,hard,32:52.4,,,,
3181,4,5447329,not_remote,easy,,,,,
3182,5,5266613,tot_remote,easy,43:32.0,,,,
3183,100,5479859,not_remote,easy,09:14.9,,,,
3184,298,2603488,semi_remote,easy,29:05.2,,,,
3185,4,4650358,tot_remote,easy,,,,,
3186,34,4085716,temp_remote,easy,11:50.3,,,,
3187,331,4095537,not_clear_remote,easy,27:40.3,,,,
