id,classifier_id,ad_id,classification,ease,timestamp
1640,298,398582,tot_remote,medium,2025-02-07 14:03:48
1641,5,4066920,tot_remote,easy,2025-02-07 14:19:48
1642,166,4041269,tot_remote,easy,2025-02-07 14:33:48
1645,265,4074536,semi_remote,medium,2025-02-07 14:46:48
1646,67,4524505,not_remote,easy,2025-02-07 15:06:48
1648,265,5084752,semi_remote,medium,2025-02-07 15:19:48
1649,3,421052,tot_remote,easy,2025-02-07 15:25:48
1650,397,4235533,tot_remote,easy,2025-02-07 15:37:48
1651,298,5283333,not_remote,easy,2025-02-07 15:48:48
1653,4,4092173,not_clear_remote,medium,2025-02-07 16:07:48
1654,133,626187,not_remote,easy,2025-02-07 16:19:48
1657,331,4249095,not_clear_remote,easy,2025-02-07 16:24:48
1658,100,4056783,semi_remote,easy,2025-02-07 16:34:48
1659,133,2822600,not_remote,easy,2025-02-07 16:39:48
1660,4,3982755,not_remote,easy,2025-02-07 16:49:48
1661,265,4654899,tot_remote,easy,2025-02-07 17:00:48
1662,166,4255543,tot_remote,easy,2025-02-07 17:17:48
1663,232,4086483,tot_remote,easy,2025-02-07 17:35:48
1664,100,5185164,tot_remote,easy,2025-02-07 17:55:48
1665,2,4126328,not_clear_remote,easy,2025-02-07 18:13:48
1666,4,5161069,not_clear_remote,medium,2025-02-07 18:20:48
1667,331,4110736,tot_remote,easy,2025-02-07 18:30:48
1668,4,4591461,semi_remote,easy,2025-02-07 18:49:48
1669,166,4207471,tot_remote,medium,2025-02-07 18:59:48
1670,133,4065673,temp_remote,easy,2025-02-07 19:05:48
1671,331,5210479,not_clear_remote,easy,2025-02-07 19:15:48
1674,4,4201728,semi_remote,easy,2025-02-07 19:23:48
1675,397,5581416,semi_presence,easy,2025-02-07 19:33:48
1676,199,3144693,not_remote,easy,2025-02-07 19:40:48
1677,265,5133458,not_remote,easy,2025-02-07 19:50:48
1680,3,3541556,not_clear_remote,medium,2025-02-07 19:59:48
1681,265,4056456,semi_presence,medium,2025-02-07 20:04:48
1682,4,4642903,temp_remote,easy,2025-02-07 20:11:48
1684,4,4083973,tot_remote,easy,2025-02-07 20:30:48
1685,5,4075025,tot_remote,easy,2025-02-07 20:43:48
1686,67,4141757,tot_remote,easy,2025-02-07 20:59:48
1687,4,4398709,semi_remote,easy,2025-02-07 21:10:48
1688,397,5659783,not_remote,easy,2025-02-07 21:30:48
1689,4,4139134,tot_remote,easy,2025-02-07 21:39:48
1691,67,5276693,not_clear_remote,hard,2025-02-07 21:46:48
1693,100,4040621,tot_remote,easy,2025-02-07 22:01:48
1694,100,4574921,semi_remote,medium,2025-02-07 22:21:48
1695,4,3955417,tot_remote,easy,2025-02-07 22:31:48
1696,133,1001280,tot_remote,medium,2025-02-07 22:44:48
1697,100,4096279,tot_remote,easy,2025-02-07 23:03:48
1699,4,4482635,temp_remote,easy,2025-02-07 23:16:48
1700,232,826111,tot_remote,easy,2025-02-07 23:29:48
1701,133,5526569,not_clear_remote,medium,2025-02-07 23:40:48
1702,331,5525522,tot_remote,easy,2025-02-07 23:49:48
1703,199,4645665,tot_remote,easy,2025-02-08 00:02:48
1704,199,4034772,not_remote,easy,2025-02-08 00:10:48
1706,100,5584401,not_clear_remote,medium,2025-02-08 00:25:48
1707,3,3792939,not_remote,easy,2025-02-08 00:32:48
1708,199,209924,tot_remote,easy,2025-02-08 00:47:48
1709,166,4394675,tot_remote,medium,2025-02-08 00:59:48
1710,4,4054518,temp_remote,medium,2025-02-08 01:15:48
1714,3,5639908,not_remote,easy,2025-02-08 01:31:48
1716,5,5271301,tot_remote,easy,2025-02-08 01:50:48
1719,232,4664884,semi_presence,easy,2025-02-08 01:56:48
1720,2,4060412,temp_remote,easy,2025-02-08 02:16:48
1721,199,4031869,temp_remote,easy,2025-02-08 02:34:48
1722,3,5323837,tot_remote,easy,2025-02-08 02:47:48
1723,4,4141688,temp_remote,easy,2025-02-08 03:05:48
1724,4,4485031,semi_remote,medium,2025-02-08 03:19:48
1725,331,4084891,semi_presence,easy,2025-02-08 03:32:48
1726,397,5068126,tot_remote,easy,2025-02-08 03:45:48
1727,331,4517327,semi_remote,easy,2025-02-08 04:01:48
1728,232,4225268,not_clear_remote,easy,2025-02-08 04:07:48
1729,4,4213401,not_clear_remote,easy,2025-02-08 04:12:48
1730,166,463614,not_remote,hard,2025-02-08 04:23:48
1732,4,4142724,not_clear_remote,easy,2025-02-08 04:38:48
1733,4,5462319,tot_remote,easy,2025-02-08 04:46:48
1734,4,4460740,tot_remote,easy,2025-02-08 04:57:48
1735,67,5477554,not_remote,easy,2025-02-08 05:10:48
1737,3,5355911,semi_presence,easy,2025-02-08 05:25:48
1738,232,5185629,semi_remote,easy,2025-02-08 05:31:48
1739,5,4116871,tot_remote,easy,2025-02-08 05:51:48
1740,232,5525065,semi_presence,easy,2025-02-08 06:03:48
1741,5,568275,tot_remote,easy,2025-02-08 06:13:48
1742,3,5479859,not_remote,easy,2025-02-08 06:31:48
1744,166,5605204,semi_remote,easy,2025-02-08 06:39:48
1745,4,4131815,not_remote,easy,2025-02-08 06:53:48
1752,298,3209619,not_remote,medium,2025-02-08 07:02:48
1753,67,4138855,temp_remote,easy,2025-02-08 07:16:48
1755,34,4055023,tot_remote,easy,2025-02-08 07:34:48
1756,232,5530006,semi_presence,easy,2025-02-08 07:49:48
1757,100,4648623,tot_remote,easy,2025-02-08 08:04:48
1759,3,5543898,not_remote,easy,2025-02-08 08:24:48
1760,67,4087866,temp_remote,easy,2025-02-08 08:44:48
1765,298,4040457,temp_remote,easy,2025-02-08 08:56:48
1768,199,3003811,not_remote,easy,2025-02-08 09:08:48
1769,2,4124081,tot_remote,easy,2025-02-08 09:18:48
1770,331,5637479,not_clear_remote,easy,2025-02-08 09:24:48
1771,133,4387950,not_remote,medium,2025-02-08 09:38:48
1772,4,5289405,semi_presence,easy,2025-02-08 09:44:48
1774,5,4607485,not_clear_remote,easy,2025-02-08 10:03:48
1775,100,4331060,semi_remote,easy,2025-02-08 10:08:48
1776,4,4137594,tot_remote,easy,2025-02-08 10:15:48
1777,5,5655690,semi_presence,easy,2025-02-08 10:27:48
1779,4,4268374,tot_remote,easy,2025-02-08 10:37:48
1781,4,5352780,semi_presence,easy,2025-02-08 10:42:48
1782,199,4080151,tot_remote,easy,2025-02-08 11:01:48
1785,5,4090233,temp_remote,easy,2025-02-08 11:15:48
1786,166,5354354,semi_remote,medium,2025-02-08 11:26:48
1787,100,4383459,tot_remote,easy,2025-02-08 11:43:48
1788,397,3771691,not_remote,easy,2025-02-08 11:53:48
1790,3,1556059,temp_remote,easy,2025-02-08 12:12:48
1791,4,5119447,temp_remote,easy,2025-02-08 12:26:48
1793,232,3238024,not_remote,easy,2025-02-08 12:31:48
1795,298,5213253,semi_remote,easy,2025-02-08 12:45:48
1796,199,4078570,tot_remote,medium,2025-02-08 12:54:48
1797,67,5630729,semi_presence,easy,2025-02-08 13:08:48
1799,4,4114577,tot_remote,easy,2025-02-08 13:15:48
1803,298,803097,semi_remote,easy,2025-02-08 13:32:48
1804,265,5221005,not_remote,medium,2025-02-08 13:52:48
1805,4,4611903,not_clear_remote,hard,2025-02-08 14:07:48
1806,3,3665890,not_remote,easy,2025-02-08 14:22:48
1808,67,4108908,tot_remote,easy,2025-02-08 14:36:48
1810,298,3865971,semi_remote,easy,2025-02-08 14:48:48
1811,4,4119158,not_clear_remote,easy,2025-02-08 15:06:48
1812,265,5320211,tot_remote,easy,2025-02-08 15:19:48
1814,3,4083973,tot_remote,easy,2025-02-08 15:26:48
1815,397,3361061,not_remote,easy,2025-02-08 15:35:48
1816,265,5300600,semi_presence,easy,2025-02-08 15:40:48
1817,4,5536652,semi_remote,medium,2025-02-08 15:45:48
1819,4,4019176,semi_remote,medium,2025-02-08 15:53:48
1821,4,4098535,temp_remote,easy,2025-02-08 16:03:48
1822,4,5261665,tot_remote,easy,2025-02-08 16:17:48
1825,298,451845,not_clear_remote,easy,2025-02-08 16:30:48
1826,4,4225268,not_clear_remote,easy,2025-02-08 16:35:48
1827,199,4659505,not_clear_remote,medium,2025-02-08 16:45:48
1828,331,4131808,semi_remote,medium,2025-02-08 16:59:48
1830,34,5342105,not_clear_remote,easy,2025-02-08 17:09:48
1832,4,4056365,not_clear_remote,easy,2025-02-08 17:21:48
1833,2,3930385,not_remote,easy,2025-02-08 17:36:48
1834,397,3797952,not_remote,easy,2025-02-08 17:55:48
1835,67,5138342,semi_remote,easy,2025-02-08 18:00:48
1837,4,3825040,tot_remote,easy,2025-02-08 18:15:48
1838,298,5609135,semi_remote,easy,2025-02-08 18:26:48
1839,4,5208618,not_clear_remote,hard,2025-02-08 18:42:48
1841,298,5351958,tot_remote,medium,2025-02-08 18:57:48
1842,34,4215732,temp_remote,easy,2025-02-08 19:03:48
1843,4,5589868,semi_presence,easy,2025-02-08 19:09:48
1844,265,3983609,semi_remote,easy,2025-02-08 19:27:48
1845,34,4135275,temp_remote,easy,2025-02-08 19:38:48
1849,2,4052452,temp_remote,easy,2025-02-08 19:45:48
1851,331,5596745,semi_presence,easy,2025-02-08 20:00:48
1852,4,4339039,tot_remote,easy,2025-02-08 20:06:48
1853,199,4490653,semi_remote,easy,2025-02-08 20:19:48
1856,199,2603488,tot_remote,easy,2025-02-08 20:30:48
1859,67,5665712,semi_presence,easy,2025-02-08 20:41:48
1860,4,5286883,tot_remote,medium,2025-02-08 20:47:48
1862,397,3053403,not_remote,easy,2025-02-08 20:53:48
1863,4,5082724,tot_remote,medium,2025-02-08 21:02:48
1864,4,5510267,semi_remote,medium,2025-02-08 21:17:48
1865,3,2694178,not_clear_remote,easy,2025-02-08 21:27:48
1866,298,5189084,tot_remote,easy,2025-02-08 21:47:48
1868,4,5350235,not_remote,easy,2025-02-08 22:03:48
1869,4,4124002,tot_remote,easy,2025-02-08 22:15:48
1870,331,4278026,not_clear_remote,easy,2025-02-08 22:32:48
1871,265,3789097,semi_presence,easy,2025-02-08 22:41:48
1874,166,4084406,tot_remote,easy,2025-02-08 22:59:48
1876,397,3650657,not_remote,easy,2025-02-08 23:17:48
1878,100,2342029,not_remote,medium,2025-02-08 23:26:48
1879,397,2055982,tot_remote,easy,2025-02-08 23:33:48
1881,232,4117939,not_clear_remote,easy,2025-02-08 23:46:48
1883,397,392410,tot_remote,easy,2025-02-09 00:00:48
1887,4,3899880,tot_remote,easy,2025-02-09 00:19:48
1888,265,5118497,not_remote,easy,2025-02-09 00:30:48
1890,331,5145901,tot_remote,easy,2025-02-09 00:50:48
1893,3,5294738,temp_remote,easy,2025-02-09 01:02:48
1894,166,5552829,not_remote,hard,2025-02-09 01:16:48
1895,100,4356955,semi_remote,medium,2025-02-09 01:28:48
1896,5,4088318,temp_remote,easy,2025-02-09 01:35:48
1897,331,4193911,not_clear_remote,easy,2025-02-09 01:50:48
1901,199,5402267,not_clear_remote,medium,2025-02-09 02:02:48
1902,199,5449152,not_clear_remote,easy,2025-02-09 02:20:48
1903,4,4085146,temp_remote,easy,2025-02-09 02:27:48
1904,100,4105133,not_clear_remote,medium,2025-02-09 02:47:48
1908,100,5301312,tot_remote,easy,2025-02-09 02:56:48
1911,199,3920630,not_clear_remote,easy,2025-02-09 03:15:48
1912,4,5467316,tot_remote,easy,2025-02-09 03:25:48
1913,4,4144465,tot_remote,easy,2025-02-09 03:37:48
1914,100,5082091,semi_presence,medium,2025-02-09 03:51:48
1915,5,5386141,tot_remote,easy,2025-02-09 04:09:48
1917,100,331372,semi_remote,easy,2025-02-09 04:28:48
1918,4,4206386,tot_remote,easy,2025-02-09 04:33:48
1919,265,4266374,tot_remote,easy,2025-02-09 04:51:48
1920,298,5532888,tot_remote,easy,2025-02-09 05:09:48
1924,331,4085837,tot_remote,easy,2025-02-09 05:20:48
1925,232,4126307,semi_remote,easy,2025-02-09 05:35:48
1927,232,5399140,not_clear_remote,medium,2025-02-09 05:54:48
1928,133,5129487,not_clear_remote,medium,2025-02-09 06:00:48
1929,5,5409259,not_clear_remote,easy,2025-02-09 06:06:48
1930,232,501194,not_remote,easy,2025-02-09 06:14:48
1931,3,4191280,semi_presence,easy,2025-02-09 06:25:48
1933,166,4144516,tot_remote,medium,2025-02-09 06:35:48
1934,133,471929,tot_remote,medium,2025-02-09 06:48:48
1935,100,4431275,tot_remote,easy,2025-02-09 07:01:48
1936,4,4150682,not_clear_remote,easy,2025-02-09 07:19:48
1937,5,2046108,not_remote,easy,2025-02-09 07:29:48
1938,298,5410527,semi_remote,easy,2025-02-09 07:42:48
1939,331,5627673,semi_presence,easy,2025-02-09 07:47:48
1941,67,5397478,tot_remote,medium,2025-02-09 07:53:48
1943,4,5646725,tot_remote,easy,2025-02-09 08:08:48
1947,100,5337056,tot_remote,easy,2025-02-09 08:23:48
1949,5,521720,tot_remote,easy,2025-02-09 08:32:48
1951,166,1820680,not_remote,medium,2025-02-09 08:46:48
1952,34,4616597,not_clear_remote,easy,2025-02-09 08:55:48
1953,2,5230168,not_clear_remote,easy,2025-02-09 09:14:48
1954,3,5165948,not_clear_remote,medium,2025-02-09 09:24:48
1956,3,5628665,semi_presence,easy,2025-02-09 09:30:48
1960,265,4049918,tot_remote,easy,2025-02-09 09:49:48
1961,397,4216391,tot_remote,easy,2025-02-09 10:04:48
1962,5,3523941,not_remote,easy,2025-02-09 10:16:48
1963,34,635685,not_clear_remote,easy,2025-02-09 10:22:48
1964,3,4209187,tot_remote,easy,2025-02-09 10:42:48
1967,34,358841,tot_remote,easy,2025-02-09 11:00:48
1969,166,5491422,semi_presence,medium,2025-02-09 11:07:48
1970,4,4098735,tot_remote,easy,2025-02-09 11:19:48
1972,3,4130530,tot_remote,easy,2025-02-09 11:25:48
1975,4,4664884,semi_presence,easy,2025-02-09 11:37:48
1977,265,4413818,semi_remote,hard,2025-02-09 11:45:48
1979,2,5589097,semi_presence,easy,2025-02-09 11:52:48
1980,2,5226737,not_clear_remote,easy,2025-02-09 12:07:48
1981,2,408091,tot_remote,easy,2025-02-09 12:24:48
1982,4,4114098,semi_remote,easy,2025-02-09 12:39:48
1983,4,4035162,tot_remote,easy,2025-02-09 12:53:48
1984,166,4084119,tot_remote,easy,2025-02-09 13:12:48
1985,3,3168842,not_remote,easy,2025-02-09 13:17:48
1986,166,5250488,not_remote,medium,2025-02-09 13:37:48
1987,2,4117939,not_clear_remote,easy,2025-02-09 13:42:48
1989,298,4382449,tot_remote,medium,2025-02-09 13:53:48
1990,4,4419022,not_remote,easy,2025-02-09 14:01:48
1991,67,5642077,semi_presence,easy,2025-02-09 14:17:48
1992,397,533979,not_remote,easy,2025-02-09 14:24:48
1993,397,2970644,tot_remote,easy,2025-02-09 14:43:48
1994,331,4126482,temp_remote,easy,2025-02-09 14:50:48
1995,298,5536303,tot_remote,medium,2025-02-09 15:03:48
1997,397,4605819,semi_presence,easy,2025-02-09 15:14:48
1999,133,5549701,not_clear_remote,hard,2025-02-09 15:27:48
2000,67,4064203,temp_remote,hard,2025-02-09 15:36:48
2001,166,3277907,not_remote,medium,2025-02-09 15:48:48
2003,4,5096242,tot_remote,easy,2025-02-09 16:08:48
2008,199,3956241,not_remote,easy,2025-02-09 16:13:48
2009,100,5294438,tot_remote,easy,2025-02-09 16:33:48
2010,67,4155113,tot_remote,easy,2025-02-09 16:49:48
2011,3,4596471,not_clear_remote,easy,2025-02-09 17:06:48
2012,232,4078642,semi_remote,easy,2025-02-09 17:14:48
2013,265,203773,not_remote,medium,2025-02-09 17:28:48
2015,232,293478,not_remote,easy,2025-02-09 17:46:48
2017,265,4130178,semi_presence,easy,2025-02-09 18:06:48
2018,3,4089069,not_clear_remote,medium,2025-02-09 18:25:48
2019,331,4074969,not_clear_remote,medium,2025-02-09 18:39:48
2021,4,4239287,temp_remote,easy,2025-02-09 18:58:48
2022,4,4094539,tot_remote,easy,2025-02-09 19:12:48
2024,4,4617655,not_clear_remote,easy,2025-02-09 19:30:48
2025,4,5560177,tot_remote,easy,2025-02-09 19:43:48
2026,5,5531797,tot_remote,easy,2025-02-09 19:59:48
2028,5,4026171,semi_remote,easy,2025-02-09 20:08:48
2029,2,5658121,not_remote,easy,2025-02-09 20:16:48
2031,5,4433417,not_clear_remote,easy,2025-02-09 20:28:48
2032,4,3794615,semi_presence,easy,2025-02-09 20:41:48
2033,199,4147405,semi_presence,medium,2025-02-09 20:55:48
2034,4,5568670,semi_remote,easy,2025-02-09 21:15:48
2035,199,4128691,temp_remote,easy,2025-02-09 21:28:48
2037,4,4303400,tot_remote,medium,2025-02-09 21:42:48
2038,166,5549366,semi_presence,medium,2025-02-09 21:50:48
2041,4,4135314,not_clear_remote,medium,2025-02-09 21:57:48
2042,5,4046496,temp_remote,easy,2025-02-09 22:05:48
2043,4,5271932,semi_presence,easy,2025-02-09 22:12:48
2044,265,4131498,temp_remote,easy,2025-02-09 22:17:48
2047,265,4125637,semi_remote,easy,2025-02-09 22:24:48
2048,298,5217585,tot_remote,easy,2025-02-09 22:39:48
2049,67,4034772,temp_remote,easy,2025-02-09 22:55:48
2050,232,5642759,semi_remote,easy,2025-02-09 23:08:48
2051,4,5347511,tot_remote,easy,2025-02-09 23:22:48
2052,100,4138915,tot_remote,easy,2025-02-09 23:30:48
2053,3,4087717,semi_presence,medium,2025-02-09 23:36:48
2054,4,5099637,semi_remote,medium,2025-02-09 23:50:48
2057,397,2265710,tot_remote,easy,2025-02-10 00:05:48
2058,2,5447417,tot_remote,easy,2025-02-10 00:19:48
2059,2,4064037,tot_remote,easy,2025-02-10 00:26:48
2060,34,5119282,not_remote,easy,2025-02-10 00:43:48
2064,3,4080236,temp_remote,easy,2025-02-10 00:56:48
2067,4,4626670,tot_remote,easy,2025-02-10 01:05:48
2068,5,4017434,temp_remote,easy,2025-02-10 01:17:48
2069,67,4063229,tot_remote,easy,2025-02-10 01:22:48
2070,166,4209504,tot_remote,easy,2025-02-10 01:31:48
2071,100,4538128,tot_remote,easy,2025-02-10 01:36:48
2073,232,4333165,tot_remote,easy,2025-02-10 01:47:48
2074,265,4086001,tot_remote,easy,2025-02-10 01:52:48
2077,397,3930385,tot_remote,easy,2025-02-10 02:00:48
2078,4,4281570,semi_remote,easy,2025-02-10 02:17:48
2081,100,3786887,not_remote,easy,2025-02-10 02:30:48
2084,298,3819904,semi_presence,medium,2025-02-10 02:48:48
2085,4,3834712,not_clear_remote,hard,2025-02-10 03:00:48
2086,232,5352780,semi_presence,easy,2025-02-10 03:19:48
2087,265,5369803,tot_remote,easy,2025-02-10 03:32:48
2088,199,3041011,not_remote,easy,2025-02-10 03:37:48
2089,4,5632307,semi_presence,easy,2025-02-10 03:51:48
2090,2,5250488,not_remote,easy,2025-02-10 04:06:48
2091,166,5642806,semi_presence,easy,2025-02-10 04:19:48
2092,4,5562327,not_clear_remote,medium,2025-02-10 04:34:48
2093,2,4062557,not_clear_remote,easy,2025-02-10 04:42:48
2094,199,5192260,not_remote,easy,2025-02-10 04:59:48
2096,232,3137835,not_remote,easy,2025-02-10 05:17:48
2097,298,4328136,tot_remote,medium,2025-02-10 05:31:48
2099,100,4005026,tot_remote,easy,2025-02-10 05:38:48
2100,34,4104783,tot_remote,medium,2025-02-10 05:54:48
2101,2,4102551,temp_remote,easy,2025-02-10 06:09:48
2104,265,5479039,semi_presence,medium,2025-02-10 06:26:48
2105,67,5517590,semi_presence,easy,2025-02-10 06:32:48
2106,133,4079879,tot_remote,easy,2025-02-10 06:39:48
2108,3,5577231,semi_presence,medium,2025-02-10 06:49:48
2110,34,4258989,not_clear_remote,easy,2025-02-10 07:01:48
2111,4,4125448,tot_remote,easy,2025-02-10 07:19:48
2112,166,3394281,tot_remote,easy,2025-02-10 07:25:48
2113,5,5475269,not_remote,easy,2025-02-10 07:35:48
2114,232,1712443,not_remote,easy,2025-02-10 07:49:48
2116,166,4269401,tot_remote,medium,2025-02-10 07:55:48
2117,331,5301965,tot_remote,easy,2025-02-10 08:15:48
2118,3,4623326,tot_remote,easy,2025-02-10 08:21:48
2120,3,4179538,temp_remote,easy,2025-02-10 08:27:48
2123,100,4106818,semi_remote,easy,2025-02-10 08:47:48
2124,4,4505192,semi_remote,medium,2025-02-10 08:52:48
2125,166,4118202,temp_remote,hard,2025-02-10 08:57:48
2130,4,4151693,temp_remote,easy,2025-02-10 09:11:48
2131,232,5158735,semi_remote,easy,2025-02-10 09:19:48
2132,232,4199937,semi_presence,easy,2025-02-10 09:24:48
2134,298,5107024,tot_remote,easy,2025-02-10 09:36:48
2135,133,4410623,temp_remote,easy,2025-02-10 09:47:48
2137,298,5430429,tot_remote,easy,2025-02-10 10:03:48
2138,331,997055,not_remote,easy,2025-02-10 10:16:48
2139,397,3519313,not_remote,easy,2025-02-10 10:32:48
2140,298,4445900,not_remote,easy,2025-02-10 10:44:48
2142,4,4112940,tot_remote,easy,2025-02-10 10:58:48
2144,397,2730258,semi_presence,easy,2025-02-10 11:09:48
2146,3,4105133,not_clear_remote,medium,2025-02-10 11:17:48
2148,67,5597426,not_clear_remote,easy,2025-02-10 11:30:48
2151,4,5342251,tot_remote,easy,2025-02-10 11:38:48
2152,199,5208922,tot_remote,easy,2025-02-10 11:57:48
2153,67,3353148,semi_presence,easy,2025-02-10 12:02:48
2155,166,336912,tot_remote,medium,2025-02-10 12:12:48
2158,298,4120507,tot_remote,easy,2025-02-10 12:25:48
2160,232,4154163,not_remote,easy,2025-02-10 12:33:48
2161,133,4124364,not_clear_remote,medium,2025-02-10 12:38:48
2162,331,4236151,not_remote,easy,2025-02-10 12:50:48
2163,298,5472636,semi_remote,easy,2025-02-10 13:01:48
2164,100,3052475,semi_remote,easy,2025-02-10 13:19:48
2165,3,820159,not_remote,easy,2025-02-10 13:24:48
2166,5,5231529,semi_remote,easy,2025-02-10 13:37:48
2167,67,4462491,semi_remote,medium,2025-02-10 13:47:48
2169,3,5485446,semi_presence,easy,2025-02-10 14:01:48
2170,265,533979,not_remote,easy,2025-02-10 14:06:48
2172,2,4064982,tot_remote,easy,2025-02-10 14:16:48
2173,2,4268520,tot_remote,easy,2025-02-10 14:34:48
2174,3,2974515,not_remote,easy,2025-02-10 14:42:48
2178,4,4061144,not_clear_remote,easy,2025-02-10 14:58:48
2179,4,4049811,semi_remote,easy,2025-02-10 15:16:48
2180,133,3945372,tot_remote,medium,2025-02-10 15:36:48
2181,67,4020430,tot_remote,easy,2025-02-10 15:41:48
2184,5,4087775,semi_remote,easy,2025-02-10 15:51:48
2185,232,4089900,tot_remote,easy,2025-02-10 15:59:48
2191,199,4075210,not_clear_remote,easy,2025-02-10 16:19:48
2192,4,4209187,tot_remote,easy,2025-02-10 16:31:48
2193,34,4198792,not_clear_remote,easy,2025-02-10 16:46:48
2195,4,4072347,tot_remote,easy,2025-02-10 16:53:48
2196,265,5302793,tot_remote,medium,2025-02-10 17:02:48
2198,265,4109479,tot_remote,easy,2025-02-10 17:07:48
2199,199,5557597,not_clear_remote,easy,2025-02-10 17:16:48
2201,232,5329939,semi_remote,easy,2025-02-10 17:30:48
2203,331,2415855,tot_remote,easy,2025-02-10 17:35:48
2204,133,5400777,not_clear_remote,medium,2025-02-10 17:49:48
2205,331,4116871,tot_remote,easy,2025-02-10 18:02:48
2207,100,222997,tot_remote,easy,2025-02-10 18:12:48
2209,331,4209504,semi_remote,medium,2025-02-10 18:29:48
2210,166,3655154,tot_remote,medium,2025-02-10 18:39:48
2211,4,5619250,not_remote,easy,2025-02-10 18:51:48
2212,166,5577345,tot_remote,medium,2025-02-10 19:11:48
2215,265,4476871,semi_remote,easy,2025-02-10 19:22:48
2217,3,5447329,not_remote,easy,2025-02-10 19:29:48
2220,67,5163228,tot_remote,easy,2025-02-10 19:48:48
2221,232,5486507,semi_remote,easy,2025-02-10 19:59:48
2222,232,5264864,semi_remote,easy,2025-02-10 20:17:48
2226,331,4127626,temp_remote,easy,2025-02-10 20:28:48
2227,397,5386087,semi_remote,easy,2025-02-10 20:47:48
2228,199,4500319,semi_presence,easy,2025-02-10 20:57:48
2229,100,4655952,not_remote,easy,2025-02-10 21:15:48
2231,3,4574921,not_clear_remote,easy,2025-02-10 21:27:48
2233,4,4368453,tot_remote,easy,2025-02-10 21:39:48
2236,133,5633728,not_clear_remote,easy,2025-02-10 21:52:48
2237,298,4316785,tot_remote,easy,2025-02-10 22:06:48
2238,331,3110203,not_clear_remote,easy,2025-02-10 22:20:48
2239,4,4266170,tot_remote,easy,2025-02-10 22:31:48
2242,67,5371336,tot_remote,easy,2025-02-10 22:44:48
2243,34,4503966,tot_remote,easy,2025-02-10 23:03:48
2244,34,5609556,tot_remote,easy,2025-02-10 23:14:48
2245,5,4068959,temp_remote,easy,2025-02-10 23:27:48
2246,4,5649052,semi_remote,easy,2025-02-10 23:46:48
2248,67,405117,tot_remote,easy,2025-02-11 00:01:48
2249,265,4500131,not_remote,medium,2025-02-11 00:20:48
2250,4,5450080,semi_presence,easy,2025-02-11 00:29:48
2251,199,4083688,temp_remote,easy,2025-02-11 00:39:48
2252,34,4110050,not_clear_remote,easy,2025-02-11 00:44:48
2253,298,4388522,semi_remote,easy,2025-02-11 00:54:48
2254,4,5170166,semi_remote,easy,2025-02-11 01:05:48
2256,298,4155082,semi_remote,medium,2025-02-11 01:25:48
2257,67,4267590,not_clear_remote,medium,2025-02-11 01:45:48
2258,232,4091956,not_remote,easy,2025-02-11 01:59:48
2259,3,5123378,tot_remote,medium,2025-02-11 02:17:48
2260,166,4070147,tot_remote,medium,2025-02-11 02:35:48
2261,2,5629167,not_clear_remote,medium,2025-02-11 02:53:48
2262,331,5172661,tot_remote,easy,2025-02-11 02:59:48
2263,5,4145039,semi_remote,easy,2025-02-11 03:18:48
2264,298,4083407,temp_remote,easy,2025-02-11 03:33:48
2265,265,3782808,not_clear_remote,easy,2025-02-11 03:47:48
2266,67,4058541,tot_remote,easy,2025-02-11 03:56:48
2267,265,5034276,not_remote,easy,2025-02-11 04:15:48
2268,4,4105653,semi_presence,medium,2025-02-11 04:21:48
2270,199,4012771,tot_remote,easy,2025-02-11 04:31:48
2271,5,4089589,tot_remote,easy,2025-02-11 04:38:48
2273,298,1934818,not_remote,easy,2025-02-11 04:55:48
2276,232,5295181,semi_remote,easy,2025-02-11 05:08:48
2277,199,4048512,tot_remote,easy,2025-02-11 05:13:48
2278,265,4138649,tot_remote,easy,2025-02-11 05:28:48
2279,298,4092213,temp_remote,easy,2025-02-11 05:48:48
2280,133,4134606,tot_remote,easy,2025-02-11 06:07:48
2283,3,4440415,semi_remote,medium,2025-02-11 06:22:48
2284,265,4547128,semi_presence,medium,2025-02-11 06:42:48
2286,4,4043079,tot_remote,easy,2025-02-11 06:58:48
2288,232,5078586,semi_remote,easy,2025-02-11 07:04:48
2289,199,5630729,semi_presence,easy,2025-02-11 07:24:48
2290,3,4090545,tot_remote,easy,2025-02-11 07:31:48
2291,5,5569196,not_remote,easy,2025-02-11 07:36:48
2293,34,5355187,not_clear_remote,easy,2025-02-11 07:43:48
2294,331,4294797,temp_remote,easy,2025-02-11 07:55:48
2295,331,5231235,tot_remote,easy,2025-02-11 08:02:48
2298,100,4348379,semi_remote,easy,2025-02-11 08:13:48
2301,67,3608193,not_remote,easy,2025-02-11 08:30:48
2304,199,4126049,tot_remote,easy,2025-02-11 08:42:48
2305,166,377717,tot_remote,easy,2025-02-11 08:51:48
2306,4,5098130,tot_remote,easy,2025-02-11 09:07:48
2310,331,5105651,not_clear_remote,easy,2025-02-11 09:26:48
2311,100,4448000,not_clear_remote,medium,2025-02-11 09:46:48
2312,4,4311043,tot_remote,easy,2025-02-11 09:51:48
2315,166,4116593,not_clear_remote,medium,2025-02-11 10:05:48
2319,100,5085414,not_clear_remote,medium,2025-02-11 10:15:48
2320,298,4090359,tot_remote,easy,2025-02-11 10:20:48
